company_id,year,state,industry,size_category,employees,revenue_m_usd,tech_invest_pct,tech_invest_usd,tech_emp_pct,years_in_business,founded_year,cloud_adopted,has_data_strategy,ceo_tech_background,digital_maturity,ai_adopted,ai_tools_count,ai_investment_usd,productivity_gain_pct,revenue_growth_pct,primary_barrier,revenue_per_employee,ai_investment_per_employee,tech_invest_k_usd,size_num,region,post_chatgpt,ai_readiness_score,industry_enc,state_enc,region_enc,size_category_enc,primary_barrier_enc,cluster_id,cluster_name
SME_02303,2022,Colorado,Professional Services,Medium (50-249),112,5.968500000000001,0.0267,314070.0,0.3125,50,1972,1,0,0,6.11,1,1,29926.25,30.48,28.87,,53290.17857142858,267.1986607142857,314.07,3,West,0,0.57335,7,4,4,0,6,2.0,AI Pioneers
SME_02304,2022,Tennessee,Professional Services,Medium (50-249),112,5.968500000000001,0.0375,334455.0,0.1668,11,2011,0,1,1,5.59,1,6,29926.25,20.12,11.51,,53290.17857142858,267.1986607142857,334.455,3,Southeast,0,0.5073500000000001,7,24,2,0,6,2.0,AI Pioneers
SME_02305,2021,South Dakota,Education,Micro (1-9),7,0.05,0.0304,1519.0,0.1621,47,1974,0,0,0,3.82,0,0,0.0,0.0,0.01,Cost,7142.857142857143,0.0,1.519,1,Midwest,0,0.24125,2,23,0,1,0,1.0,Traditional SMEs
SME_02306,2022,Minnesota,Hospitality & Food,Medium (50-249),67,0.596,0.0406,24155.0,0.1069,34,1988,0,0,1,5.25,0,0,0.0,0.0,8.71,Regulatory,8895.522388059702,0.0,24.155,3,Midwest,0,0.27185,5,13,0,0,3,0.0,Cost-Conscious Adopters
SME_02307,2024,Virginia,Finance & Insurance,Medium (50-249),112,5.968500000000001,0.046,1409666.0,0.1495,18,2006,1,1,0,6.16,1,4,29926.25,23.46,9.79,,53290.17857142858,267.1986607142857,1409.666,3,Southeast,1,0.77855,3,26,2,0,6,2.0,AI Pioneers
SME_02308,2019,Texas,Professional Services,Micro (1-9),5,0.158,0.0559,8852.0,0.0958,40,1979,1,1,0,6.95,1,2,5509.0,29.68,10.51,,31600.0,1101.8,8.852,1,Southwest,0,0.7902500000000001,7,25,3,1,6,3.0,Digital Explorers
SME_02309,2024,Washington,Finance & Insurance,Small (10-49),32,2.409,0.0491,118194.0,0.0979,36,1988,0,1,0,5.44,1,2,24722.0,20.06,-1.76,,75281.25,772.5625,118.194,2,West,1,0.4858,3,27,4,2,6,3.0,Digital Explorers
SME_02310,2024,New York,Education,Small (10-49),42,0.536,0.0273,14604.0,0.0634,26,1998,1,0,1,4.13,0,0,0.0,0.0,-6.04,Unclear ROI,12761.90476190476,0.0,14.604,2,Northeast,1,0.44655,2,18,1,2,5,0.0,Cost-Conscious Adopters
SME_02311,2022,Pennsylvania,Technology & Software,Small (10-49),12,0.372,0.0804,29860.0,0.1653,39,1983,1,0,1,6.27,1,3,1029.0,12.06,22.09,,31000.0,85.75,29.86,2,Northeast,0,0.64135,9,22,1,2,6,0.0,Cost-Conscious Adopters
SME_02312,2022,Montana,Technology & Software,Micro (1-9),8,0.769,0.018,13808.0,0.0583,45,1977,1,1,1,2.16,1,6,13526.0,16.18,26.42,,96125.0,1690.75,13.808,1,West,0,0.5709500000000001,9,16,4,1,6,0.0,Cost-Conscious Adopters
SME_02313,2019,Minnesota,Healthcare & Biotech,Micro (1-9),3,0.145,0.0121,1751.0,0.1126,22,1997,1,0,1,2.65,0,0,0.0,0.0,27.41,Cost,48333.333333333336,0.0,1.751,1,Midwest,0,0.40395,4,13,0,1,0,0.0,Cost-Conscious Adopters
SME_02314,2022,Missouri,Agriculture,Medium (50-249),79,1.431,0.0304,43478.0,0.0,27,1995,1,1,0,7.22,0,0,0.0,0.0,-10.21,Security concerns,18113.92405063291,0.0,43.478,3,Midwest,0,0.7122,0,15,0,0,4,3.0,Digital Explorers
SME_02315,2023,Texas,Hospitality & Food,Micro (1-9),6,0.129,0.0443,5700.0,0.1135,12,2011,1,0,1,1.53,0,0,0.0,0.0,-7.79,Unclear ROI,21500.0,0.0,5.7,1,Southwest,1,0.4191,5,25,3,1,5,0.0,Cost-Conscious Adopters
SME_02316,2023,Arizona,Professional Services,Micro (1-9),1,0.184,0.0268,4921.0,0.0696,12,2011,1,0,0,2.18,0,0,0.0,0.0,7.72,Security concerns,184000.0,0.0,4.921,1,Southwest,1,0.3904,7,1,3,1,4,1.0,Traditional SMEs
SME_02317,2020,Wyoming,Healthcare & Biotech,Micro (1-9),3,0.271,0.0437,11847.0,0.112,32,1988,0,0,0,1.89,0,0,0.0,0.0,17.78,Unclear ROI,90333.33333333331,0.0,11.847,1,West,0,0.17825,4,29,4,1,5,1.0,Traditional SMEs
SME_02318,2020,Georgia,Retail & E-commerce,Small (10-49),35,0.769,0.0439,33786.0,0.1622,9,2011,1,0,0,4.44,0,0,0.0,0.0,-1.41,Lack of expertise,21971.428571428572,0.0,33.786,2,Southeast,0,0.5301499999999999,8,6,2,2,2,1.0,Traditional SMEs
SME_02319,2022,Virginia,Education,Small (10-49),34,0.579,0.0865,50084.0,0.1533,8,2014,0,1,0,1.56,0,0,0.0,0.0,16.98,Lack of expertise,17029.41176470588,0.0,50.084,2,Southeast,0,0.4532,2,26,2,2,2,3.0,Digital Explorers
SME_02320,2021,Minnesota,Finance & Insurance,Small (10-49),23,1.373,0.0168,23069.0,0.1307,46,1975,1,0,0,3.8,0,0,0.0,0.0,2.39,Lack of expertise,59695.65217391304,0.0,23.069,2,Midwest,0,0.45455,3,13,0,2,2,1.0,Traditional SMEs
SME_02321,2022,Missouri,Construction,Micro (1-9),7,0.113,0.0273,3095.0,0.1284,45,1977,1,0,0,4.7,0,0,0.0,0.0,11.69,Cost,16142.857142857143,0.0,3.095,1,Midwest,0,0.49615,1,15,0,1,0,1.0,Traditional SMEs
SME_02322,2022,Missouri,Education,Small (10-49),12,0.459,0.0328,15055.0,0.1047,45,1977,0,1,0,7.39,1,3,5391.0,26.48,16.16,,38250.0,449.25,15.055,2,Midwest,0,0.52325,2,15,0,2,6,3.0,Digital Explorers
SME_02323,2023,Illinois,Agriculture,Micro (1-9),8,0.113,0.0412,4659.0,0.0839,10,2013,1,1,0,4.89,0,0,0.0,0.0,2.17,Regulatory,14125.0,0.0,4.659,1,Midwest,1,0.70045,0,7,0,1,3,3.0,Digital Explorers
SME_02324,2022,Illinois,Construction,Medium (50-249),112,5.968500000000001,0.0305,318079.0,0.1176,17,2005,0,0,1,9.92,0,0,0.0,0.0,0.51,Cost,53290.17857142858,0.0,318.079,3,Midwest,0,0.40215,1,7,0,0,0,2.0,AI Pioneers
SME_02325,2022,Virginia,Retail & E-commerce,Micro (1-9),7,0.085,0.0182,1543.0,0.0,23,1999,0,1,0,4.46,0,0,0.0,0.0,-0.44,Data quality,12142.857142857143,0.0,1.543,1,Southeast,0,0.3611,8,26,2,1,1,3.0,Digital Explorers
SME_02326,2021,Nebraska,Manufacturing,Micro (1-9),3,0.121,0.0304,3688.0,0.1448,32,1989,1,1,0,7.08,0,0,0.0,0.0,27.61,Lack of expertise,40333.333333333336,0.0,3.688,1,Midwest,0,0.7804,6,17,0,1,2,3.0,Digital Explorers
SME_02327,2023,Illinois,Finance & Insurance,Micro (1-9),3,0.219,0.0469,10258.0,0.0853,29,1994,0,1,0,4.43,1,4,5868.0,35.16,15.09,,73000.0,1956.0,10.258,1,Midwest,1,0.4459,3,7,0,1,6,3.0,Digital Explorers
SME_02328,2023,Michigan,Manufacturing,Upper-Mid (250-500),112,5.968500000000001,0.0693,3855021.0,0.1499,37,1986,0,0,1,4.64,1,1,29926.25,4.0,0.85,,53290.17857142858,267.1986607142857,3855.021,4,Midwest,1,0.3181,6,12,0,3,6,2.0,AI Pioneers
SME_02329,2022,Arkansas,Education,Small (10-49),20,0.284,0.0342,9714.0,0.0466,18,2004,0,0,0,3.22,0,0,0.0,0.0,3.39,Data quality,14200.0,0.0,9.714,2,Southeast,0,0.1712,2,2,2,2,1,1.0,Traditional SMEs
SME_02330,2023,Texas,Professional Services,Small (10-49),45,0.467,0.0396,18475.0,0.2111,31,1992,1,1,0,2.83,0,0,0.0,0.0,2.38,Lack of expertise,10377.777777777776,0.0,18.475,2,Southwest,1,0.6942999999999999,7,25,3,2,2,3.0,Digital Explorers
SME_02331,2024,Mississippi,Healthcare & Biotech,Micro (1-9),4,0.276,0.0414,11443.0,0.1121,44,1980,1,0,0,4.05,1,3,12608.0,28.65,15.09,,69000.0,3152.0,11.443,1,Southeast,1,0.48965,4,14,2,1,6,1.0,Traditional SMEs
SME_02332,2022,South Dakota,Hospitality & Food,Medium (50-249),112,3.588,0.0896,321346.0,0.2074,27,1995,0,0,0,5.2,0,0,0.0,0.0,1.98,Data quality,32035.714285714286,0.0,321.346,3,Midwest,0,0.3903999999999999,5,23,0,0,1,2.0,AI Pioneers
SME_02333,2022,Massachusetts,Finance & Insurance,Small (10-49),30,2.304,0.0449,103500.0,0.121,32,1990,1,1,1,7.74,1,2,27178.0,20.34,-11.88,,76800.0,905.9333333333332,103.5,2,Northeast,0,0.8100499999999999,3,11,1,2,6,0.0,Cost-Conscious Adopters
SME_02334,2021,Virginia,Retail & E-commerce,Small (10-49),24,0.685,0.037,25312.0,0.0067,28,1993,0,0,0,5.29,1,3,10894.0,14.33,2.82,,28541.666666666668,453.9166666666667,25.312,2,Southeast,0,0.21755,8,26,2,2,6,1.0,Traditional SMEs
SME_02335,2023,Iowa,Hospitality & Food,Micro (1-9),7,0.083,0.0291,2405.0,0.0604,26,1997,0,0,0,2.73,0,0,0.0,0.0,43.84,Unclear ROI,11857.142857142857,0.0,2.405,1,Midwest,1,0.15575,5,9,0,1,5,1.0,Traditional SMEs
SME_02336,2019,Washington,Healthcare & Biotech,Small (10-49),43,0.883,0.044,38882.0,0.1327,24,1995,1,0,1,5.22,0,0,0.0,0.0,0.73,Unclear ROI,20534.883720930233,0.0,38.882,2,West,0,0.5389499999999999,4,27,4,2,5,0.0,Cost-Conscious Adopters
SME_02337,2023,Arizona,Agriculture,Micro (1-9),1,0.05,0.034,1702.0,0.1185,36,1987,1,1,1,6.22,0,0,0.0,0.0,4.83,Security concerns,50000.0,0.0,1.702,1,Southwest,1,0.7468500000000001,0,1,3,1,4,0.0,Cost-Conscious Adopters
SME_02338,2023,Tennessee,Technology & Software,Upper-Mid (250-500),112,2.695,0.0526,141774.0,0.255,11,2012,1,0,0,5.31,1,5,29926.25,27.91,20.3,,24062.5,267.1986607142857,141.774,4,Southeast,1,0.5882,9,24,2,3,6,2.0,AI Pioneers
SME_02339,2020,Massachusetts,Construction,Medium (50-249),112,5.968500000000001,0.0358,362734.0,0.1917,4,2016,1,0,0,5.72,0,0,0.0,0.0,18.36,Cost,53290.17857142858,0.0,362.734,3,Northeast,0,0.5711499999999999,1,11,1,0,0,2.0,AI Pioneers
SME_02340,2021,Missouri,Finance & Insurance,Medium (50-249),66,3.242,0.0759,246011.0,0.0938,10,2011,0,1,0,6.22,1,1,29926.25,6.53,11.11,,49121.21212121212,453.4280303030303,246.011,3,Midwest,0,0.54735,3,15,0,0,6,2.0,AI Pioneers
SME_02341,2019,South Dakota,Finance & Insurance,Medium (50-249),112,5.968500000000001,0.0834,1571988.0,0.1575,38,1981,0,1,0,8.21,1,3,29926.25,25.92,11.38,,53290.17857142858,267.1986607142857,1571.988,3,Midwest,0,0.65015,3,23,0,0,6,2.0,AI Pioneers
SME_02342,2022,Montana,Technology & Software,Micro (1-9),7,0.23,0.0382,8765.0,0.1346,4,2018,0,0,0,3.66,1,7,4984.0,47.18,5.9,,32857.142857142855,712.0,8.765,1,West,0,0.2344,9,16,4,1,6,1.0,Traditional SMEs
SME_02343,2022,Oregon,Manufacturing,Micro (1-9),5,0.24,0.0114,2748.0,0.0932,27,1995,0,0,1,3.89,0,0,0.0,0.0,-0.33,Data quality,48000.0,0.0,2.748,1,West,0,0.1804,6,21,4,1,1,0.0,Cost-Conscious Adopters
SME_02344,2020,Alabama,Retail & E-commerce,Micro (1-9),7,0.321,0.0201,6455.0,0.0552,15,2005,1,1,1,1.93,0,0,0.0,0.0,-0.42,Lack of expertise,45857.142857142855,0.0,6.455,1,Southeast,0,0.56565,8,0,2,1,2,0.0,Cost-Conscious Adopters
SME_02345,2023,Iowa,Hospitality & Food,Micro (1-9),9,0.147,0.0366,5375.0,0.0345,36,1987,1,0,0,2.6,0,0,0.0,0.0,9.69,Regulatory,16333.333333333334,0.0,5.375,1,Midwest,1,0.40015,5,9,0,1,3,1.0,Traditional SMEs
SME_02346,2023,Alabama,Construction,Micro (1-9),9,0.51,0.0319,16268.0,0.1246,19,2004,1,1,0,5.92,1,6,20028.0,27.2,22.95,,56666.666666666664,2225.3333333333335,16.268,1,Southeast,1,0.7377499999999999,1,0,2,1,6,3.0,Digital Explorers
SME_02347,2021,Wyoming,Agriculture,Medium (50-249),112,2.462,0.0551,135727.0,0.117,27,1994,1,0,0,5.26,0,0,0.0,0.0,3.15,Data quality,21982.14285714286,0.0,135.727,3,West,0,0.54895,0,29,4,0,1,2.0,AI Pioneers
SME_02348,2021,Florida,Education,Small (10-49),15,0.312,0.0079,2460.0,0.2017,7,2014,0,1,0,3.31,1,2,8397.0,36.08,12.97,,20800.0,559.8,2.46,2,Southeast,0,0.41115,2,5,2,2,6,3.0,Digital Explorers
SME_02349,2020,Pennsylvania,Professional Services,Micro (1-9),1,0.05,0.005,252.0,0.0667,38,1982,0,1,0,3.07,0,0,0.0,0.0,27.25,Regulatory,50000.0,0.0,0.252,1,Northeast,0,0.33295,7,22,1,1,3,3.0,Digital Explorers
SME_02350,2022,South Dakota,Professional Services,Medium (50-249),112,5.968500000000001,0.0603,726390.0,0.1005,40,1982,0,1,1,8.66,1,1,29926.25,17.05,15.13,,53290.17857142858,267.1986607142857,726.39,3,Midwest,0,0.6005,7,23,0,0,6,2.0,AI Pioneers
SME_02351,2022,Tennessee,Education,Micro (1-9),5,0.053,0.0376,1986.0,0.0849,21,2001,1,0,0,3.87,0,0,0.0,0.0,3.35,Data quality,10600.0,0.0,1.986,1,Southeast,0,0.46495,2,24,2,1,1,1.0,Traditional SMEs
SME_02352,2020,North Carolina,Education,Micro (1-9),6,0.153,0.0239,3667.0,0.0729,42,1978,1,1,0,3.72,0,0,0.0,0.0,6.87,Data quality,25500.0,0.0,3.667,1,Southeast,0,0.6339,2,19,2,1,1,3.0,Digital Explorers
SME_02353,2022,Wyoming,Agriculture,Small (10-49),33,1.287,0.0391,50389.0,0.0384,18,2004,0,1,1,1.27,0,0,0.0,0.0,15.98,Cost,39000.0,0.0,50.389,2,West,0,0.31595,0,29,4,2,0,0.0,Cost-Conscious Adopters
SME_02354,2024,Arizona,Education,Medium (50-249),112,3.514,0.0482,169411.0,0.0,54,1970,1,1,0,6.6,1,2,20772.0,15.73,15.5,,31375.0,185.46428571428572,169.411,3,Southwest,1,0.7202999999999999,2,1,3,0,6,2.0,AI Pioneers
SME_02355,2024,Pennsylvania,Construction,Micro (1-9),1,0.05,0.0504,2520.0,0.1553,21,2003,1,1,0,1.53,0,0,0.0,0.0,-8.6,Lack of expertise,50000.0,0.0,2.52,1,Northeast,1,0.64915,1,22,1,1,2,3.0,Digital Explorers
SME_02356,2023,Texas,Healthcare & Biotech,Micro (1-9),5,0.138,0.0151,2081.0,0.1057,53,1970,1,1,0,5.26,1,6,1371.0,25.38,27.31,,27600.0,274.2,2.081,1,Southwest,1,0.6832999999999999,4,25,3,1,6,3.0,Digital Explorers
SME_02357,2023,Illinois,Technology & Software,Small (10-49),12,0.279,0.0577,16116.0,0.1003,30,1993,1,0,0,1.15,1,2,7644.0,19.44,-4.88,,23250.0,637.0,16.116,2,Midwest,1,0.4212,9,7,0,2,6,1.0,Traditional SMEs
SME_02358,2024,Kansas,Technology & Software,Small (10-49),27,1.869,0.0333,62302.0,0.154,40,1984,0,1,0,5.52,1,4,13960.0,21.21,7.74,,69222.22222222222,517.0370370370371,62.302,2,Midwest,1,0.49255,9,10,0,2,6,3.0,Digital Explorers
SME_02359,2021,Colorado,Healthcare & Biotech,Small (10-49),46,2.967,0.0528,156639.0,0.1557,26,1995,0,0,0,5.26,0,0,0.0,0.0,28.01,Regulatory,64500.0,0.0,156.639,2,West,0,0.3148499999999999,4,4,4,2,3,1.0,Traditional SMEs
SME_02360,2023,California,Professional Services,Micro (1-9),6,0.11,0.0244,2684.0,0.1218,50,1973,0,1,0,1.33,0,0,0.0,0.0,5.97,Regulatory,18333.333333333332,0.0,2.684,1,West,1,0.3374,7,3,4,1,3,3.0,Digital Explorers
SME_02361,2023,Wyoming,Retail & E-commerce,Micro (1-9),6,0.074,0.0483,3557.0,0.0583,7,2016,1,0,0,3.06,0,0,0.0,0.0,-7.85,Lack of expertise,12333.333333333334,0.0,3.557,1,West,1,0.4434,8,29,4,1,2,1.0,Traditional SMEs
SME_02362,2024,Massachusetts,Finance & Insurance,Small (10-49),13,1.945,0.0182,35398.0,0.1034,44,1980,0,1,0,8.32,1,6,29926.25,31.22,21.09,,149615.38461538462,2302.019230769231,35.398,2,Northeast,1,0.5286,3,11,1,2,6,3.0,Digital Explorers
SME_02363,2023,Kansas,Professional Services,Micro (1-9),1,0.05,0.0339,1693.0,0.0168,15,2008,0,0,0,3.92,0,0,0.0,0.0,7.88,Security concerns,50000.0,0.0,1.693,1,Midwest,1,0.1768499999999999,7,10,0,1,4,1.0,Traditional SMEs
SME_02364,2020,Illinois,Retail & E-commerce,Small (10-49),26,0.419,0.0395,16528.0,0.1611,18,2002,0,0,0,5.11,0,0,0.0,0.0,-2.24,Data quality,16115.384615384615,0.0,16.528,2,Midwest,0,0.2931,8,7,0,2,1,1.0,Traditional SMEs
SME_02365,2023,California,Construction,Micro (1-9),4,0.181,0.0528,9571.0,0.0379,49,1974,0,0,0,1.0,0,0,0.0,0.0,-13.51,Regulatory,45250.0,0.0,9.571,1,West,1,0.12815,1,3,4,1,3,1.0,Traditional SMEs
SME_02366,2020,Colorado,Education,Upper-Mid (250-500),112,3.859,0.0883,340886.0,0.0728,35,1985,0,0,1,4.32,0,0,0.0,0.0,10.01,Lack of expertise,34455.357142857145,0.0,340.886,4,West,0,0.29845,2,4,4,3,2,2.0,AI Pioneers
SME_02367,2024,South Dakota,Hospitality & Food,Medium (50-249),112,2.294,0.0368,84352.0,0.1314,15,2009,1,1,1,6.7,1,5,10825.0,19.59,11.21,,20482.14285714286,96.65178571428572,84.352,3,Midwest,1,0.7719,5,23,0,0,6,2.0,AI Pioneers
SME_02368,2024,Georgia,Construction,Micro (1-9),1,0.057,0.0318,1806.0,0.0604,13,2011,1,0,0,2.62,0,0,0.0,0.0,1.86,Cost,57000.0,0.0,1.806,1,Southeast,1,0.4065,1,6,2,1,0,1.0,Traditional SMEs
SME_02369,2022,Mississippi,Retail & E-commerce,Small (10-49),32,0.655,0.0504,33006.0,0.099,11,2011,1,1,1,5.01,1,5,29256.0,40.8,31.67,,20468.75,914.25,33.006,2,Southeast,0,0.7254,8,14,2,2,6,0.0,Cost-Conscious Adopters
SME_02370,2019,Missouri,Healthcare & Biotech,Micro (1-9),8,0.26,0.0321,8350.0,0.096,21,1998,1,0,0,3.89,0,0,0.0,0.0,-0.28,Security concerns,32500.0,0.0,8.35,1,Midwest,0,0.46285,4,15,0,1,4,1.0,Traditional SMEs
SME_02371,2023,Arizona,Finance & Insurance,Micro (1-9),3,0.512,0.005,2560.0,0.1648,6,2017,0,1,0,1.17,0,0,0.0,0.0,16.16,Regulatory,170666.66666666666,0.0,2.56,1,Southwest,1,0.325,3,1,3,1,3,3.0,Digital Explorers
SME_02372,2024,Arkansas,Retail & E-commerce,Small (10-49),25,1.262,0.0331,41729.0,0.1716,28,1996,1,0,0,4.58,1,4,11689.0,34.29,28.43,,50480.0,467.56,41.729,2,Southeast,1,0.5228499999999999,8,2,2,2,6,1.0,Traditional SMEs
SME_02373,2023,Minnesota,Hospitality & Food,Small (10-49),48,0.352,0.0571,20135.0,0.1381,25,1998,1,1,1,3.78,0,0,0.0,0.0,1.57,Regulatory,7333.333333333333,0.0,20.135,2,Midwest,1,0.7181,5,13,0,2,3,0.0,Cost-Conscious Adopters
SME_02374,2024,Montana,Healthcare & Biotech,Small (10-49),25,3.059,0.0327,100128.0,0.069,17,2007,0,0,0,2.24,0,0,0.0,0.0,25.82,Data quality,122360.0,0.0,100.128,2,West,1,0.15075,4,16,4,2,1,1.0,Traditional SMEs
SME_02375,2024,North Carolina,Retail & E-commerce,Micro (1-9),2,0.05,0.0398,1990.0,0.1018,15,2009,1,1,0,5.62,1,1,8931.0,23.61,16.77,,25000.0,4465.5,1.99,1,Southeast,1,0.7292000000000001,8,19,2,1,6,3.0,Digital Explorers
SME_02376,2021,Minnesota,Professional Services,Medium (50-249),112,2.885,0.0928,267731.0,0.1051,25,1996,0,0,0,6.85,1,2,29926.25,27.46,18.21,,25758.928571428572,267.1986607142857,267.731,3,Midwest,0,0.39725,7,13,0,0,6,2.0,AI Pioneers
SME_02377,2019,Illinois,Retail & E-commerce,Micro (1-9),9,0.184,0.0262,4819.0,0.1785,12,2007,0,1,0,3.99,1,2,4636.0,9.29,3.1,,20444.444444444445,515.1111111111111,4.819,1,Midwest,0,0.44825,8,7,0,1,6,3.0,Digital Explorers
SME_02378,2024,Texas,Healthcare & Biotech,Micro (1-9),6,0.16,0.0637,10162.0,0.1058,30,1994,1,1,0,3.3,1,1,3906.0,23.59,17.77,,26666.666666666668,651.0,10.162,1,Southwest,1,0.6974499999999999,4,25,3,1,6,3.0,Digital Explorers
SME_02379,2024,Illinois,Retail & E-commerce,Medium (50-249),112,5.968500000000001,0.0574,377014.0,0.0212,42,1982,1,1,0,5.32,1,6,29926.25,26.65,29.08,,53290.17857142858,267.1986607142857,377.014,3,Midwest,1,0.7062999999999999,8,7,0,0,6,2.0,AI Pioneers
SME_02380,2021,California,Construction,Small (10-49),26,0.83,0.0333,27669.0,0.0378,20,2001,1,0,0,5.27,0,0,0.0,0.0,10.93,Unclear ROI,31923.07692307692,0.0,27.669,2,West,0,0.47695,1,3,4,2,5,1.0,Traditional SMEs
SME_02381,2024,Alabama,Retail & E-commerce,Medium (50-249),84,1.344,0.0285,38380.0,0.0284,40,1984,1,1,1,3.81,0,0,0.0,0.0,7.26,Lack of expertise,16000.0,0.0,38.38,3,Southeast,1,0.62125,8,0,2,0,2,0.0,Cost-Conscious Adopters
SME_02382,2019,Arkansas,Technology & Software,Medium (50-249),112,5.968500000000001,0.0318,427377.0,0.1646,41,1978,0,0,0,9.06,1,6,29926.25,33.1,-4.41,,53290.17857142858,267.1986607142857,427.377,3,Southeast,0,0.4018,9,2,2,0,6,2.0,AI Pioneers
SME_02383,2021,Tennessee,Agriculture,Micro (1-9),2,0.05,0.0319,1597.0,0.0389,50,1971,0,1,0,4.22,0,0,0.0,0.0,10.19,Lack of expertise,25000.0,0.0,1.597,1,Southeast,0,0.3939,0,24,2,1,2,3.0,Digital Explorers
SME_02384,2023,Texas,Hospitality & Food,Medium (50-249),112,3.528,0.0394,139053.0,0.0779,32,1991,0,0,1,4.97,1,2,29926.25,25.98,16.98,,31500.0,267.1986607142857,139.053,3,Southwest,1,0.2471499999999999,5,25,3,0,6,2.0,AI Pioneers
SME_02385,2019,New York,Agriculture,Micro (1-9),5,0.217,0.0079,1717.0,0.1213,42,1977,0,0,0,5.16,0,0,0.0,0.0,-0.75,Security concerns,43400.0,0.0,1.717,1,Northeast,0,0.2273,0,18,1,1,4,1.0,Traditional SMEs
SME_02386,2020,Michigan,Finance & Insurance,Medium (50-249),112,5.968500000000001,0.0321,707404.0,0.133,43,1977,1,1,0,6.37,1,3,29926.25,19.25,2.9,,53290.17857142858,267.1986607142857,707.404,3,Midwest,0,0.75575,3,12,0,0,6,2.0,AI Pioneers
SME_02387,2022,South Dakota,Healthcare & Biotech,Micro (1-9),5,0.281,0.0487,13696.0,0.1142,9,2013,1,0,0,3.38,0,0,0.0,0.0,0.44,Unclear ROI,56200.0,0.0,13.696,1,Midwest,0,0.48155,4,23,0,1,5,1.0,Traditional SMEs
SME_02388,2024,California,Education,Medium (50-249),112,1.877,0.042,78764.0,0.1178,16,2008,0,0,0,3.08,0,0,0.0,0.0,12.62,Security concerns,16758.928571428572,0.0,78.764,3,West,1,0.2143,2,3,4,0,4,1.0,Traditional SMEs
SME_02389,2024,California,Technology & Software,Medium (50-249),112,3.516,0.0303,106559.0,0.1763,28,1996,1,1,0,6.25,1,7,29926.25,32.99,12.81,,31392.85714285714,267.1986607142857,106.559,3,West,1,0.7710999999999999,9,3,4,0,6,2.0,AI Pioneers
SME_02390,2021,Missouri,Education,Micro (1-9),5,0.082,0.0248,2021.0,0.0771,11,2010,1,0,0,4.56,1,2,4235.0,20.58,-11.96,,16400.0,847.0,2.021,1,Midwest,0,0.46255,2,15,0,1,6,1.0,Traditional SMEs
SME_02391,2021,Tennessee,Finance & Insurance,Micro (1-9),2,0.099,0.005,493.0,0.0,49,1972,0,1,0,1.8,0,0,0.0,0.0,2.82,Security concerns,49500.0,0.0,0.493,1,Southeast,0,0.2615,3,24,2,1,4,3.0,Digital Explorers
SME_02392,2019,Florida,Professional Services,Medium (50-249),90,3.314,0.0543,180089.0,0.1017,5,2014,0,1,0,6.43,1,4,29926.25,2.0,15.42,,36822.22222222222,332.5138888888889,180.089,3,Southeast,0,0.5252,7,5,2,0,6,2.0,AI Pioneers
SME_02393,2020,Oregon,Healthcare & Biotech,Small (10-49),40,3.433,0.0474,162877.0,0.112,47,1973,1,0,0,6.32,1,4,29926.25,23.64,3.76,,85825.0,748.15625,162.877,2,West,0,0.5667,4,21,4,2,6,2.0,AI Pioneers
SME_02394,2022,California,Finance & Insurance,Micro (1-9),2,0.125,0.0389,4871.0,0.096,23,1999,1,1,0,4.73,0,0,0.0,0.0,6.58,Security concerns,62500.0,0.0,4.871,1,West,0,0.6982500000000001,3,3,4,1,4,3.0,Digital Explorers
SME_02395,2021,Massachusetts,Retail & E-commerce,Medium (50-249),78,1.008,0.0374,37671.0,0.0962,33,1988,1,0,0,9.35,1,7,16100.0,30.08,33.55,,12923.076923076924,206.4102564102564,37.671,3,Northeast,0,0.6347,8,11,1,0,6,2.0,AI Pioneers
SME_02396,2022,Texas,Construction,Micro (1-9),8,0.21,0.0437,9174.0,0.1485,18,2004,1,1,0,4.47,1,3,1536.0,28.72,11.61,,26250.0,192.0,9.174,1,Southwest,0,0.7239000000000001,1,25,3,1,6,3.0,Digital Explorers
SME_02397,2022,Oregon,Retail & E-commerce,Micro (1-9),3,0.064,0.0076,485.0,0.1035,5,2017,1,1,1,5.51,1,4,18131.0,25.58,17.68,,21333.333333333332,6043.666666666667,0.485,1,West,0,0.6784499999999999,8,21,4,1,6,0.0,Cost-Conscious Adopters
SME_02398,2021,California,Construction,Upper-Mid (250-500),112,5.968500000000001,0.0729,2240341.0,0.1742,17,2004,0,1,1,3.35,0,0,0.0,0.0,3.48,Lack of expertise,53290.17857142858,0.0,2240.341,4,West,0,0.49695,1,3,4,3,2,2.0,AI Pioneers
SME_02399,2021,Washington,Healthcare & Biotech,Small (10-49),26,1.062,0.0705,74864.0,0.1105,23,1998,0,0,1,4.18,0,0,0.0,0.0,-4.65,Security concerns,40846.15384615384,0.0,74.864,2,West,0,0.2864,4,27,4,2,4,0.0,Cost-Conscious Adopters
SME_02400,2024,Arizona,Professional Services,Micro (1-9),4,0.16,0.0222,3545.0,0.0878,36,1988,0,1,0,1.0,0,0,0.0,0.0,18.59,Data quality,40000.0,0.0,3.545,1,Southwest,1,0.3072,7,1,3,1,1,3.0,Digital Explorers
